  INFO root [2018-07-06 13:06:59,783] - 
 DEBUG root [2018-08-06 20:54:35,028] - ClientSDK::saveFile(): D:\Unity3d\proj\Battle/ServerErrorDescrs.cs
 DEBUG root [2018-08-06 20:54:35,029] - ClientSDK::writeEngineMessagesModule(): D:\Unity3d\proj\Battle//Messages.cs
 DEBUG root [2018-08-06 20:54:35,032] - ClientSDK::saveFile(): D:\Unity3d\proj\Battle/Messages.cs
 DEBUG root [2018-08-06 20:54:35,035] - ClientSDK::saveFile(): D:\Unity3d\proj\Battle/KBETypes.cs
 DEBUG root [2018-08-06 20:54:35,035] - ClientSDK::writeEntityDefsModule(): D:\Unity3d\proj\Battle//EntityDef.cs
 DEBUG root [2018-08-06 20:54:35,038] - ClientSDK::saveFile(): D:\Unity3d\proj\Battle/EntityDef.cs
 DEBUG root [2018-08-06 20:54:35,041] - ClientSDK::saveFile(): D:\Unity3d\proj\Battle/CustomDataTypes.cs
 DEBUG root [2018-08-06 20:54:35,042] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\Battle//Account
 DEBUG root [2018-08-06 20:54:35,042] - ClientSDK::saveFile(): D:\Unity3d\proj\Battle/AccountBase.cs
 DEBUG root [2018-08-06 20:54:35,043] - ClientSDK::saveFile(): D:\Unity3d\proj\Battle/EntityCallAccountBase.cs
 DEBUG root [2018-08-06 20:54:35,044] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\Battle//Avatar
 DEBUG root [2018-08-06 20:54:35,046] - ClientSDK::saveFile(): D:\Unity3d\proj\Battle/AvatarBase.cs
 DEBUG root [2018-08-06 20:54:35,047] - ClientSDK::saveFile(): D:\Unity3d\proj\Battle/EntityCallAvatarBase.cs
 DEBUG root [2018-08-06 20:54:35,047] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\Battle//Spaces
 DEBUG root [2018-08-06 20:54:35,048] - ClientSDK::saveFile(): D:\Unity3d\proj\Battle/SpacesBase.cs
 DEBUG root [2018-08-06 20:54:35,049] - ClientSDK::saveFile(): D:\Unity3d\proj\Battle/EntityCallSpacesBase.cs
 DEBUG root [2018-08-06 20:54:35,049] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\Battle//Space
 DEBUG root [2018-08-06 20:54:35,050] - ClientSDK::saveFile(): D:\Unity3d\proj\Battle/SpaceBase.cs
 DEBUG root [2018-08-06 20:54:35,051] - ClientSDK::saveFile(): D:\Unity3d\proj\Battle/EntityCallSpaceBase.cs
 DEBUG root [2018-08-06 20:54:35,051] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\Battle//Equipment
 DEBUG root [2018-08-06 20:54:35,052] - ClientSDK::saveFile(): D:\Unity3d\proj\Battle/EquipmentBase.cs
 DEBUG root [2018-08-06 20:54:35,053] - ClientSDK::saveFile(): D:\Unity3d\proj\Battle/EntityCallEquipmentBase.cs
 DEBUG root [2018-08-06 20:54:35,053] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\Battle//Chat
 DEBUG root [2018-08-06 20:54:35,054] - ClientSDK::saveFile(): D:\Unity3d\proj\Battle/ChatBase.cs
 DEBUG root [2018-08-06 20:54:35,055] - ClientSDK::saveFile(): D:\Unity3d\proj\Battle/EntityCallChatBase.cs
 DEBUG root [2018-08-06 20:54:35,055] - Script::uninstall_py_dlls(): PyInit_pyexpat
 DEBUG root [2018-08-06 20:54:35,055] - Script::uninstall_py_dlls(): PyInit__socket
 DEBUG root [2018-08-06 20:54:35,055] - Script::uninstall_py_dlls(): PyInit__ssl
 DEBUG root [2018-08-06 20:54:35,056] - Script::uninstall_py_dlls(): PyInit__hashlib
 DEBUG root [2018-08-06 20:54:35,056] - Script::uninstall_py_dlls(): PyInit_select
 DEBUG root [2018-08-06 20:54:35,056] - Script::uninstall_py_dlls(): PyInit__ctypes
 DEBUG root [2018-08-06 20:54:35,056] - Script::uninstall_py_dlls(): PyInit__elementtree
 DEBUG root [2018-08-06 20:54:35,056] - Script::uninstall_py_dlls(): PyInit_unicodedata
  INFO root [2018-08-06 20:54:35,065] - Script::uninstall(): is successfully!
 DEBUG root [2018-08-06 20:54:35,065] - ThreadPool::destroy(): starting size 2.
  WARN root [2018-08-06 20:54:35,366] - ThreadPool::destroy(): waiting for thread(2)[0x19e64d8,0x19e5ff8,], try=1
 DEBUG root [2018-08-06 20:54:35,768] - TPThread::~TPThread(): 0x19e64d8
 DEBUG root [2018-08-06 20:54:35,768] - TPThread::~TPThread(): 0x19e5ff8
 DEBUG root [2018-08-06 20:54:35,768] - ThreadPool::destroy(): successfully!
 DEBUG root [2018-08-06 20:54:35,777] - Bundle::destroyObjPool(): size 4.
 DEBUG root [2018-08-06 20:54:35,777] - Channel::destroyObjPool(): size 0.
 DEBUG root [2018-08-06 20:54:35,777] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2018-08-06 20:54:35,777] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2018-08-06 20:54:35,777] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2018-08-06 20:54:35,777] - Address::destroyObjPool(): size 0.
 DEBUG root [2018-08-06 20:54:35,777] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2018-08-06 20:54:35,777] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2018-08-06 20:54:35,778] - tool(0) has shut down. ClientSDK=1
  INFO root [2018-08-06 20:54:36,779] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2018-08-06 20:55:17,270] - 
  INFO root [2018-08-06 20:55:17,271] - -----------------------------------------------------------------------------------------


  INFO root [2018-08-06 20:55:17,271] - Resmgr::initialize: KBE_ROOT=D:/kbe/kbengine-2.0.0-preview3/
  INFO root [2018-08-06 20:55:17,272] - Resmgr::initialize: KBE_RES_PATH=D:/kbe/kbengine-2.0.0-preview3/kbe/res/;D:/kbe/kbengine-2.0.0-preview3/assets_Battle of Gods/;D:/kbe/kbengine-2.0.0-preview3/assets_Battle of Gods/scripts/;D:/kbe/kbengine-2.0.0-preview3/assets_Battle of Gods/res/
  INFO root [2018-08-06 20:55:17,272] - Resmgr::initialize: KBE_BIN_PATH=D:/kbe/kbengine-2.0.0-preview3/kbe/bin/server/
  INFO root [2018-08-06 20:55:17,279] - NetworkInterface::initialize(INTERNAL): bound to all interfaces with default route interface on 192.168.1.101 ( 192.168.1.101:4183 )
  INFO root [2018-08-06 20:55:17,279] - NetworkInterface::initialize(INTERNAL): address 192.168.1.101:4183, SOMAXCONN=5.
  INFO root [2018-08-06 20:55:17,285] - ---- tool Version: 2.0.0. ScriptVersion: 0.1.0. Protocol: E20264B87937214D9CB32AD7960FFC97. Config: Debug X86. Built: 23:22:37 May 26 2018. AppID: 0. UID: 21326. PID: 16580 ----
  INFO root [2018-08-06 20:55:17,285] - Server : Intel(R) Core(TM) i5-4210H CPU @ 2.90GHz with 2097151kB RAM
  INFO root [2018-08-06 20:55:17,285] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2018-08-06 20:55:17,285] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
 DEBUG root [2018-08-06 20:55:17,415] - Script::install_py_dlls(): PyInit_pyexpat
 DEBUG root [2018-08-06 20:55:17,415] - Script::install_py_dlls(): PyInit__socket
 DEBUG root [2018-08-06 20:55:17,416] - Script::install_py_dlls(): PyInit__ssl
 DEBUG root [2018-08-06 20:55:17,419] - Script::install_py_dlls(): PyInit__hashlib
 DEBUG root [2018-08-06 20:55:17,420] - Script::install_py_dlls(): PyInit_select
 DEBUG root [2018-08-06 20:55:17,420] - Script::install_py_dlls(): PyInit__ctypes
 DEBUG root [2018-08-06 20:55:17,420] - Script::install_py_dlls(): PyInit__elementtree
 DEBUG root [2018-08-06 20:55:17,455] - Script::install_py_dlls(): PyInit_unicodedata
  INFO root [2018-08-06 20:55:17,490] - Script::install(): is successfully, Python=(3.4.2 (default, May 26 2018, 23:22:32) [MSC v.1913 32 bit (Intel)])!
  INFO root [2018-08-06 20:55:17,490] - Script::install(): KBExtra is successfully!
 DEBUG root [2018-08-06 20:55:17,862] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2018-08-06 20:55:17,863] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2018-08-06 20:55:17,863] - ClientSDK::writeEngineMessagesModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2018-08-06 20:55:17,867] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2018-08-06 20:55:17,870] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2018-08-06 20:55:17,871] - ClientSDK::writeEntityDefsModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2018-08-06 20:55:17,874] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2018-08-06 20:55:17,877] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2018-08-06 20:55:17,877] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Account
 DEBUG root [2018-08-06 20:55:17,878] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2018-08-06 20:55:17,879] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2018-08-06 20:55:17,880] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Avatar
 DEBUG root [2018-08-06 20:55:17,882] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/AvatarBase.cs
 DEBUG root [2018-08-06 20:55:17,884] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallAvatarBase.cs
 DEBUG root [2018-08-06 20:55:17,884] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Spaces
 DEBUG root [2018-08-06 20:55:17,885] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/SpacesBase.cs
 DEBUG root [2018-08-06 20:55:17,886] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallSpacesBase.cs
 DEBUG root [2018-08-06 20:55:17,886] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Space
 DEBUG root [2018-08-06 20:55:17,887] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/SpaceBase.cs
 DEBUG root [2018-08-06 20:55:17,888] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallSpaceBase.cs
 DEBUG root [2018-08-06 20:55:17,888] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Equipment
 DEBUG root [2018-08-06 20:55:17,889] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EquipmentBase.cs
 DEBUG root [2018-08-06 20:55:17,890] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallEquipmentBase.cs
 DEBUG root [2018-08-06 20:55:17,891] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Chat
 DEBUG root [2018-08-06 20:55:17,891] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/ChatBase.cs
 DEBUG root [2018-08-06 20:55:17,892] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallChatBase.cs
 DEBUG root [2018-08-06 20:55:17,893] - Script::uninstall_py_dlls(): PyInit_pyexpat
 DEBUG root [2018-08-06 20:55:17,893] - Script::uninstall_py_dlls(): PyInit__socket
 DEBUG root [2018-08-06 20:55:17,893] - Script::uninstall_py_dlls(): PyInit__ssl
 DEBUG root [2018-08-06 20:55:17,893] - Script::uninstall_py_dlls(): PyInit__hashlib
 DEBUG root [2018-08-06 20:55:17,893] - Script::uninstall_py_dlls(): PyInit_select
 DEBUG root [2018-08-06 20:55:17,893] - Script::uninstall_py_dlls(): PyInit__ctypes
 DEBUG root [2018-08-06 20:55:17,893] - Script::uninstall_py_dlls(): PyInit__elementtree
 DEBUG root [2018-08-06 20:55:17,894] - Script::uninstall_py_dlls(): PyInit_unicodedata
  INFO root [2018-08-06 20:55:17,903] - Script::uninstall(): is successfully!
 DEBUG root [2018-08-06 20:55:17,903] - ThreadPool::destroy(): starting size 2.
  WARN root [2018-08-06 20:55:18,204] - ThreadPool::destroy(): waiting for thread(2)[0x1c96960,0x1c969c8,], try=1
 DEBUG root [2018-08-06 20:55:18,605] - TPThread::~TPThread(): 0x1c96960
 DEBUG root [2018-08-06 20:55:18,605] - TPThread::~TPThread(): 0x1c969c8
 DEBUG root [2018-08-06 20:55:18,605] - ThreadPool::destroy(): successfully!
 DEBUG root [2018-08-06 20:55:18,615] - Bundle::destroyObjPool(): size 4.
 DEBUG root [2018-08-06 20:55:18,616] - Channel::destroyObjPool(): size 0.
 DEBUG root [2018-08-06 20:55:18,616] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2018-08-06 20:55:18,616] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2018-08-06 20:55:18,616] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2018-08-06 20:55:18,616] - Address::destroyObjPool(): size 0.
 DEBUG root [2018-08-06 20:55:18,616] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2018-08-06 20:55:18,616] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2018-08-06 20:55:18,616] - tool(0) has shut down. ClientSDK=1
  INFO root [2018-08-06 20:55:19,617] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2018-08-06 21:34:41,899] - 
  INFO root [2018-08-06 21:34:41,900] - -----------------------------------------------------------------------------------------


  INFO root [2018-08-06 21:34:41,900] - Resmgr::initialize: KBE_ROOT=D:/kbe/kbengine-2.0.0-preview3/
  INFO root [2018-08-06 21:34:41,900] - Resmgr::initialize: KBE_RES_PATH=D:/kbe/kbengine-2.0.0-preview3/kbe/res/;D:/kbe/kbengine-2.0.0-preview3/assets_Battle of Gods/;D:/kbe/kbengine-2.0.0-preview3/assets_Battle of Gods/scripts/;D:/kbe/kbengine-2.0.0-preview3/assets_Battle of Gods/res/
  INFO root [2018-08-06 21:34:41,901] - Resmgr::initialize: KBE_BIN_PATH=D:/kbe/kbengine-2.0.0-preview3/kbe/bin/server/
  INFO root [2018-08-06 21:34:41,907] - NetworkInterface::initialize(INTERNAL): bound to all interfaces with default route interface on 192.168.1.101 ( 192.168.1.101:5109 )
  INFO root [2018-08-06 21:34:41,908] - NetworkInterface::initialize(INTERNAL): address 192.168.1.101:5109, SOMAXCONN=5.
  INFO root [2018-08-06 21:34:41,914] - ---- tool Version: 2.0.0. ScriptVersion: 0.1.0. Protocol: E20264B87937214D9CB32AD7960FFC97. Config: Debug X86. Built: 23:22:37 May 26 2018. AppID: 0. UID: 21326. PID: 17096 ----
  INFO root [2018-08-06 21:34:41,915] - Server : Intel(R) Core(TM) i5-4210H CPU @ 2.90GHz with 2097151kB RAM
  INFO root [2018-08-06 21:34:41,915] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2018-08-06 21:34:41,916] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
 DEBUG root [2018-08-06 21:34:42,056] - Script::install_py_dlls(): PyInit_pyexpat
 DEBUG root [2018-08-06 21:34:42,056] - Script::install_py_dlls(): PyInit__socket
 DEBUG root [2018-08-06 21:34:42,056] - Script::install_py_dlls(): PyInit__ssl
 DEBUG root [2018-08-06 21:34:42,059] - Script::install_py_dlls(): PyInit__hashlib
 DEBUG root [2018-08-06 21:34:42,060] - Script::install_py_dlls(): PyInit_select
 DEBUG root [2018-08-06 21:34:42,060] - Script::install_py_dlls(): PyInit__ctypes
 DEBUG root [2018-08-06 21:34:42,061] - Script::install_py_dlls(): PyInit__elementtree
 DEBUG root [2018-08-06 21:34:42,105] - Script::install_py_dlls(): PyInit_unicodedata
  INFO root [2018-08-06 21:34:42,149] - Script::install(): is successfully, Python=(3.4.2 (default, May 26 2018, 23:22:32) [MSC v.1913 32 bit (Intel)])!
  INFO root [2018-08-06 21:34:42,150] - Script::install(): KBExtra is successfully!
 DEBUG root [2018-08-06 21:34:42,699] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2018-08-06 21:34:42,700] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2018-08-06 21:34:42,701] - ClientSDK::writeEngineMessagesModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2018-08-06 21:34:42,708] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2018-08-06 21:34:42,715] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2018-08-06 21:34:42,716] - ClientSDK::writeEntityDefsModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2018-08-06 21:34:42,723] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2018-08-06 21:34:42,728] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2018-08-06 21:34:42,729] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Account
 DEBUG root [2018-08-06 21:34:42,732] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2018-08-06 21:34:42,734] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2018-08-06 21:34:42,735] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Avatar
 DEBUG root [2018-08-06 21:34:42,742] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/AvatarBase.cs
 DEBUG root [2018-08-06 21:34:42,745] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallAvatarBase.cs
 DEBUG root [2018-08-06 21:34:42,746] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Spaces
 DEBUG root [2018-08-06 21:34:42,747] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/SpacesBase.cs
 DEBUG root [2018-08-06 21:34:42,749] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallSpacesBase.cs
 DEBUG root [2018-08-06 21:34:42,750] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Space
 DEBUG root [2018-08-06 21:34:42,752] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/SpaceBase.cs
 DEBUG root [2018-08-06 21:34:42,754] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallSpaceBase.cs
 DEBUG root [2018-08-06 21:34:42,755] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Equipment
 DEBUG root [2018-08-06 21:34:42,756] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EquipmentBase.cs
 DEBUG root [2018-08-06 21:34:42,758] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallEquipmentBase.cs
 DEBUG root [2018-08-06 21:34:42,759] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Chat
 DEBUG root [2018-08-06 21:34:42,760] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/ChatBase.cs
 DEBUG root [2018-08-06 21:34:42,766] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallChatBase.cs
 DEBUG root [2018-08-06 21:34:42,767] - Script::uninstall_py_dlls(): PyInit_pyexpat
 DEBUG root [2018-08-06 21:34:42,767] - Script::uninstall_py_dlls(): PyInit__socket
 DEBUG root [2018-08-06 21:34:42,767] - Script::uninstall_py_dlls(): PyInit__ssl
 DEBUG root [2018-08-06 21:34:42,767] - Script::uninstall_py_dlls(): PyInit__hashlib
 DEBUG root [2018-08-06 21:34:42,768] - Script::uninstall_py_dlls(): PyInit_select
 DEBUG root [2018-08-06 21:34:42,768] - Script::uninstall_py_dlls(): PyInit__ctypes
 DEBUG root [2018-08-06 21:34:42,768] - Script::uninstall_py_dlls(): PyInit__elementtree
 DEBUG root [2018-08-06 21:34:42,768] - Script::uninstall_py_dlls(): PyInit_unicodedata
  INFO root [2018-08-06 21:34:42,782] - Script::uninstall(): is successfully!
 DEBUG root [2018-08-06 21:34:42,782] - ThreadPool::destroy(): starting size 2.
  WARN root [2018-08-06 21:34:43,083] - ThreadPool::destroy(): waiting for thread(2)[0x1a09c30,0x1a09a90,], try=1
 DEBUG root [2018-08-06 21:34:43,486] - TPThread::~TPThread(): 0x1a09c30
 DEBUG root [2018-08-06 21:34:43,486] - TPThread::~TPThread(): 0x1a09a90
 DEBUG root [2018-08-06 21:34:43,486] - ThreadPool::destroy(): successfully!
 DEBUG root [2018-08-06 21:34:43,501] - Bundle::destroyObjPool(): size 4.
 DEBUG root [2018-08-06 21:34:43,502] - Channel::destroyObjPool(): size 0.
 DEBUG root [2018-08-06 21:34:43,502] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2018-08-06 21:34:43,502] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2018-08-06 21:34:43,502] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2018-08-06 21:34:43,502] - Address::destroyObjPool(): size 0.
 DEBUG root [2018-08-06 21:34:43,502] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2018-08-06 21:34:43,503] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2018-08-06 21:34:43,503] - tool(0) has shut down. ClientSDK=1
  INFO root [2018-08-06 21:34:44,504] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2018-08-07 11:06:11,327] - 
  INFO root [2018-08-07 11:06:11,328] - -----------------------------------------------------------------------------------------


  INFO root [2018-08-07 11:06:11,328] - Resmgr::initialize: KBE_ROOT=D:/kbe/kbengine-2.0.0-preview3/
  INFO root [2018-08-07 11:06:11,328] - Resmgr::initialize: KBE_RES_PATH=D:/kbe/kbengine-2.0.0-preview3/kbe/res/;D:/kbe/kbengine-2.0.0-preview3/assets_Battle of Gods/;D:/kbe/kbengine-2.0.0-preview3/assets_Battle of Gods/scripts/;D:/kbe/kbengine-2.0.0-preview3/assets_Battle of Gods/res/
  INFO root [2018-08-07 11:06:11,329] - Resmgr::initialize: KBE_BIN_PATH=D:/kbe/kbengine-2.0.0-preview3/kbe/bin/server/
  INFO root [2018-08-07 11:06:11,334] - NetworkInterface::initialize(INTERNAL): bound to all interfaces with default route interface on 10.139.89.70 ( 10.139.89.70:4381 )
  INFO root [2018-08-07 11:06:11,335] - NetworkInterface::initialize(INTERNAL): address 10.139.89.70:4381, SOMAXCONN=5.
  INFO root [2018-08-07 11:06:11,342] - ---- tool Version: 2.0.0. ScriptVersion: 0.1.0. Protocol: E20264B87937214D9CB32AD7960FFC97. Config: Debug X86. Built: 23:22:37 May 26 2018. AppID: 0. UID: 21326. PID: 5964 ----
  INFO root [2018-08-07 11:06:11,342] - Server : Intel(R) Core(TM) i5-4210H CPU @ 2.90GHz with 2097151kB RAM
  INFO root [2018-08-07 11:06:11,342] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2018-08-07 11:06:11,342] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
 DEBUG root [2018-08-07 11:06:11,482] - Script::install_py_dlls(): PyInit_pyexpat
 DEBUG root [2018-08-07 11:06:11,483] - Script::install_py_dlls(): PyInit__socket
 DEBUG root [2018-08-07 11:06:11,483] - Script::install_py_dlls(): PyInit__ssl
 DEBUG root [2018-08-07 11:06:11,488] - Script::install_py_dlls(): PyInit__hashlib
 DEBUG root [2018-08-07 11:06:11,488] - Script::install_py_dlls(): PyInit_select
 DEBUG root [2018-08-07 11:06:11,489] - Script::install_py_dlls(): PyInit__ctypes
 DEBUG root [2018-08-07 11:06:11,490] - Script::install_py_dlls(): PyInit__elementtree
 DEBUG root [2018-08-07 11:06:11,607] - Script::install_py_dlls(): PyInit_unicodedata
  INFO root [2018-08-07 11:06:11,660] - Script::install(): is successfully, Python=(3.4.2 (default, May 26 2018, 23:22:32) [MSC v.1913 32 bit (Intel)])!
  INFO root [2018-08-07 11:06:11,660] - Script::install(): KBExtra is successfully!
 DEBUG root [2018-08-07 11:06:12,168] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2018-08-07 11:06:12,171] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2018-08-07 11:06:12,172] - ClientSDK::writeEngineMessagesModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Messages.cs
